"name";"temp_final";"dif_final";"cluster"
"Blautia coccoides";37;0;2
"Blautia faecis";37;0;2
"Blautia glucerasea";37;0;2
"Blautia hansenii";37;0;2
"Blautia hominis";28;0;1
"Blautia hydrogenotrophica";37;0;2
"Blautia luti";37;0;2
"Blautia obeum";37;0;2
"Blautia producta";37;0;2
"Blautia schinkii";37;0;2
"Blautia sp.";37;0;2
"Blautia stercoris";37;0;2
"Blautia wexlerae";37;0;2
"Bogoriella caseilytica";30;0;1
"Bombella apis";34;0;2
"Bombella intestini";28;0;1
"Bombiscardovia coagulans";37;0;2
"Bordetella avium";33.5;3.5;2
"Bordetella bronchialis";37;0;2
"Bordetella bronchiseptica";37;2.29032258064516;2
"Bordetella hinzii";37;1.75;2
"Bordetella holmesii";37;0;2
"Bordetella parapertussis";37;0.1875;2
"Bordetella pertussis";37;0.0555555555555556;2
"Bordetella petrii";30;0;1
"Bordetella pseudohinzii";37;0;2
"Bordetella sp.";35.5;2.5;2
"Bordetella sputigena";37;0;2
"Bordetella trematum";30;3;1
"Borrelia afzelii";36;1;2
"Borrelia americana";33;0;2
"Borrelia bavariensis";32;0;1
"Borrelia bissettiae";35;0;2
"Borrelia burgdorferi";35;0.333333333333333;2
"Borrelia californiensis";35;0;2
"Borrelia carolinensis";37;0;2
"Borrelia garinii";37;0;2
"Borrelia genomospecies 1";35;0;2
"Borrelia hermsii";37;0;2
"Borrelia kurtenbachii";37;0;2
"Borrelia lanei";34;0;2
"Borrelia lusitaniae";31.5;1.5;1
"Borrelia mayonii";30;0;1
"Borrelia sinica";30;0;1
"Borrelia spielmanii";32;0;1
"Borrelia turcica";35;0;2
"Borrelia valaisiana";30;0;1
"Borrelia yangtzensis";30;0;1
"Bosea eneae";30;0.666666666666667;1
"Bosea lathyri";28;0;1
"Bosea lupini";28;0;1
"Bosea massiliensis";29;1;1
"Bosea minatitlanensis";37;0;2
"Bosea robiniae";28;0;1
"Bosea sp.";28;0.615384615384615;1
"Bosea thiooxidans";28;0;1
"Bosea vestrisii";30;0.666666666666667;1
"Boudabousia marimammalium";37;0;2
"Bounagaea algeriensis";28;0;1
"Bowdeniella nasicola";37;0;2
"Bowmanella denitrificans";28;0;1
"Bowmanella pacifica";26;0;1
"Brachybacterium alimentarium";28;0;1
"Brachybacterium aquaticum";30;0;1
"Brachybacterium conglomeratum";28;3;1
"Brachybacterium faecium";28;0;1
"Brachybacterium fresconis";28;0;1
"Brachybacterium ginsengisoli";28;0;1
"Brachybacterium hainanense";28;0;1
"Brachybacterium horti";28;0;1
"Brachybacterium huguangmaarense";28;0;1
"Brachybacterium muris";37;1.25;2
"Brachybacterium nesterenkovii";28;0.666666666666667;1
"Brachybacterium paraconglomeratum";32.5;4.5;2
"Brachybacterium phenoliresistens";28;0;1
"Brachybacterium rhamnosum";32.5;4.5;2
"Brachybacterium sacelli";28;0;1
"Brachybacterium saurashtrense";28;0;1
"Brachybacterium sp.";28;4.33333333333333;1
"Brachybacterium squillarum";31;0;1
"Brachybacterium tyrofermentans";28;0;1
"Brachybacterium zhongshanense";28;0;1
"Brachymonas chironomi";28;0;1
"Brachymonas denitrificans";30;0;1
"Brachymonas sp.";37;0;2
"Brachyspira alvinipulli";37;0;2
"Brachyspira hyodysenteriae";39;0.666666666666667;2
"Brachyspira intermedia";37;0;2
"Brachyspira murdochii";37;0;2
"Brachyspira suanatina";37;0;2
"Brackiella oedipodis";37;0;2
"Bradymonas sediminis";28;0;1
"Bradyrhizobium betae";28;0;1
"Bradyrhizobium cajani";26;0;1
"Bradyrhizobium canariense";30;0;1
"Bradyrhizobium cytisi";25;0;1
"Bradyrhizobium daqingense";32;0;1
"Bradyrhizobium denitrificans";30;2;1
"Bradyrhizobium diazoefficiens";28;0;1
"Bradyrhizobium elkanii";30;1.75;1
"Bradyrhizobium huanghuaihaiense";19;0;1
"Bradyrhizobium japonicum";26;0.8;1
"Bradyrhizobium jicamae";28;0;1
"Bradyrhizobium kavangense";28;0;1
"Bradyrhizobium liaoningense";28;0;1
"Bradyrhizobium lupini";30;0.533333333333333;1
"Bradyrhizobium mercantei";28;0;1
"Bradyrhizobium namibiense";35;0;2
"Bradyrhizobium oligotrophicum";28;0;1
"Bradyrhizobium pachyrhizi";28;0;1
"Bradyrhizobium paxllaeri";28;0;1
"Bradyrhizobium sp.";30;0.918918918918919;1
"Bradyrhizobium subterraneum";28;0;1
"Bradyrhizobium vignae";40;0;2
"Bradyrhizobium yuanmingense";30;0;1
"Branchiibius cervicis";28;0;1
"Branchiibius hedensis";28;0;1
"Branhamella caviae";30;0;1
"Brassicibacter mesophilus";37;0;2
"Brenneria alni";30;0;1
"Brenneria goodwinii";37;0;2
"Brenneria nigrifluens";26;0;1
"Brenneria populi";22;0;1
"Brenneria populi subsp. brevivirga";22;0;1
"Brenneria rubrifaciens";30;0;1
"Brenneria salicis";25.5;0.5;1
"Breoghania corrubedonensis";28;0;1
"Brevibacillus agri";30;3.71428571428571;1
"Brevibacillus aydinogluensis";50;0;2
"Brevibacillus borstelensis";37;5.25;2
"Brevibacillus brevis";30;1.42857142857143;1
"Brevibacillus centrosporus";30;0;1
"Brevibacillus choshinensis";30;0;1
"Brevibacillus fluminis";30;0;1
"Brevibacillus formosus";30;0;1
"Brevibacillus fulvus";40;0;2
"Brevibacillus gelatini";35;0;2
"Brevibacillus ginsengisoli";30;0;1
"Brevibacillus halotolerans";30;0;1
"Brevibacillus invocatus";30;0;1
"Brevibacillus invocatus-complex";37;0;2
"Brevibacillus laterosporus";30;1;1
"Brevibacillus levickii";34;0;2
"Brevibacillus limnophilus";40;0;2
"Brevibacillus massiliensis";30;0;1
"Brevibacillus nitrificans";30;0;1
"Brevibacillus panacihumi";33.5;3.5;2
"Brevibacillus parabrevis";30;1.75;1
"Brevibacillus reuszeri";30;0;1
"Brevibacillus sediminis";51;0;2
"Brevibacillus sp.";30;1.28571428571429;1
"Brevibacillus thermoruber";42.5;2.5;2
"Brevibacterium album";34;0;2
"Brevibacterium ammoniilyticum";31;0;1
"Brevibacterium antiquum";28;0;1
"Brevibacterium aurantiacum";30;0;1
"Brevibacterium avium";37;0;2
"Brevibacterium casei";37;3.11111111111111;2
"Brevibacterium celere";25;0;1
"Brevibacterium daeguense";28;0;1
"Brevibacterium epidermidis";30;3;1
"Brevibacterium frigoritolerans";28;0;1
"Brevibacterium iodinum";29;1.75;1
"Brevibacterium jeotgali";28;0;1
"Brevibacterium linens";30;0;1
"Brevibacterium luteolum";37;0;2
"Brevibacterium marinum";28;0;1
"Brevibacterium mcbrellneri";37;2.33333333333333;2
"Brevibacterium oceani";28;0;1
"Brevibacterium otitidis";30;2.33333333333333;1
"Brevibacterium paucivorans";37;0;2
"Brevibacterium permense";28;0;1
"Brevibacterium picturae";28;0;1
"Brevibacterium pityocampae";33.5;4;2
"Brevibacterium ravenspurgense";36;2.75;2
"Brevibacterium salitolerans";37;0;2
"Brevibacterium samyangense";28;0;1
"Brevibacterium sandarakinum";28;0;1
"Brevibacterium sanguinis";37;0;2
"Brevibacterium sediminis";28;2;1
"Brevibacterium senegalense";28;0;1
"Brevibacterium siliguriense";28;0;1
"Brevibacterium sp.";30;2.90909090909091;1
"Brevibacterium yomogidense";28;0;1
"Brevifollis gellanilyticus";24;0;1
"Brevirhabdus pacifica";30;0;1
"Brevitalea aridisoli";40;0;2
"Brevitalea deliciosa";35;0;2
"Brevundimonas abyssalis";22;0;1
"Brevundimonas alba";30;0;1
"Brevundimonas albigilva";22;0;1
"Brevundimonas aurantiaca";30;0;1
"Brevundimonas aveniformis";25;0;1
"Brevundimonas bacteroides";28;0;1
"Brevundimonas balnearis";28;0;1
"Brevundimonas basaltis";28;0;1
"Brevundimonas bullata";28;0;1
"Brevundimonas canariensis";26;0;1
"Brevundimonas diminuta";30;3;1
"Brevundimonas faecalis";30;0;1
"Brevundimonas halotolerans";29;1;1
"Brevundimonas humi";25;0;1
"Brevundimonas intermedia";30;0;1
"Brevundimonas kwangchunensis";28;0;1
"Brevundimonas lenta";25;0;1
"Brevundimonas mediterranea";28;0;1
"Brevundimonas naejangsanensis";30;0.666666666666667;1
"Brevundimonas nasdae";29;1;1
"Brevundimonas poindexterae";28;0;1
"Brevundimonas sp.";28;2.25;1
"Brevundimonas staleyi";28;0;1
"Brevundimonas subvibrioides";30;0;1
"Brevundimonas terrae";30;0;1
"Brevundimonas vancanneytii";30;0;1
"Brevundimonas variabilis";30;0;1
"Brevundimonas vesicularis";30;2.42857142857143;1
"Brevundimonas viscosa";23;0;1
"Breznakia blatticola";30;0;1
"Breznakia pachnodae";30;0;1
"Brochothrix campestris";26;0;1
"Brochothrix thermosphacta";22;3.33333333333333;1
"Brockia lithotrophica";65;0;3
"Brooklawnia cerclae";37;0;2
"Brucella ceti";30;0;1
"Brucella inopinata";34;0;2
"Brucella microti";34;0;2
"Brucella pinnipedialis";30;0;1
"Brucella sp.";37;0;2
"Brucella vulpis";34;0;2
"Brumimicrobium aurantiacum";29;0;1
"Brumimicrobium glaciale";10;0;1
"Brumimicrobium mesophilum";24;0;1
"Bryobacter aggregatus";28;0;1
"Bryocella elongata";20;0;1
"Buchananella hordeovulneris";37;0;2
"Budvicia aquatica";26;0;1
"Budvicia diplopodorum";28;0;1
"Bulleidia extructa";35;0;2
"Burkholderia alpina";25;0;1
"Burkholderia ambifaria";31;3;1
"Burkholderia anthina";32.5;4.5;2
"Burkholderia arboris";30;0;1
"Burkholderia cenocepacia";37;1.78125;2
"Burkholderia cepacia";30;2.47058823529412;1
"Burkholderia contaminans";37;2.28571428571429;2
"Burkholderia diffusa";30;0;1
"Burkholderia dolosa";37;2.25;2
"Burkholderia gladioli";37;4.36363636363636;2
"Burkholderia glumae";29;1;1
"Burkholderia lata";30;0;1
"Burkholderia latens";30;0;1
"Burkholderia metallica";35;2.33333333333333;2
"Burkholderia multivorans";37;0.967741935483871;2
"Burkholderia oklahomensis";32.5;2.25;2
"Burkholderia plantarii";30;0.666666666666667;1
"Burkholderia pseudomallei";35;2.21428571428571;2
"Burkholderia pseudomultivorans";33.5;3.5;2
"Burkholderia puraquae";30;0;1
"Burkholderia pyrrocinia";28;0;1
"Burkholderia seminalis";33.5;3.5;2
"Burkholderia singularis";30;0;1
"Burkholderia sp.";30;2.14285714285714;1
"Burkholderia stabilis";34;2.625;2
"Burkholderia stagnalis";30;0;1
"Burkholderia territorii";30;0;1
"Burkholderia thailandensis";29;1;1
"Burkholderia tropicalis";30;0;1
"Burkholderia ubonensis";30;0;1
"Burkholderia vietnamiensis";37;3.15384615384615;2
"Buttiauxella agrestis";28;0.666666666666667;1
"Buttiauxella brennerae";28;0;1
"Buttiauxella ferragutiae";28;0;1
"Buttiauxella gaviniae";28;0;1
"Buttiauxella izardii";28;0;1
"Buttiauxella noackiae";28;0;1
"Buttiauxella sp.";29;1;1
"Buttiauxella warmboldiae";28;0;1
"Butyratibacter algicola";15;0;1
"Butyribacterium methylotrophicum";37;0;2
"Butyricicoccus faecihominis";37;0;2
"Butyricicoccus novel";37;0;2
"Butyricicoccus porcorum";37;0;2
"Butyricicoccus pullicaecorum";37;0;2
"Butyricimonas faecalis";37;0;2
"Butyricimonas faecihominis";37;0;2
"Butyricimonas paravirosa";37;0;2
"Butyricimonas sp.";37;0;2
"Butyricimonas synergistica";37;0;2
"Butyricimonas virosa";37;0;2
"Butyrivibrio crossotus";37;0;2
"Butyrivibrio fibrisolvens";37;0;2
"Butyrivibrio hungatei";38.5;1.5;2
"Butyrivibrio sp.";37;0;2
"Byssovorax cruenta";30;0;1
"Bythopirellula goksoyri";20;0;1
"Caballeronia arationis";30;0;1
"Caballeronia arvi";30;0;1
"Caballeronia calidae";30;0;1
"Caballeronia catudaia";30;0;1
"Caballeronia choica";30;0;1
"Caballeronia concitans";30;0;1
"Caballeronia cordobensis";30;0;1
"Caballeronia fortuita";30;0;1
"Caballeronia glathei";30;0.666666666666667;1
"Caballeronia glebae";30;0;1
"Caballeronia grimmiae";30;0;1
"Caballeronia humi";22;0;1
"Caballeronia hypogeia";30;0;1
"Caballeronia megalochromosomata";30;0;1
"Caballeronia mineralivorans";25;0;1
"Caballeronia pedi";30;0;1
"Caballeronia peredens";30;0;1
"Caballeronia ptereochthonis";30;0;1
"Caballeronia sordidicola";24;4;1
"Caballeronia sp.";28;0;1
"Caballeronia telluris";22;0;1
"Caballeronia temeraria";30;0;1
"Caballeronia terrestris";22;0;1
"Caballeronia turbans";30;0;1
"Caballeronia udeis";30;0;1
"Caballeronia zhejiangensis";28;0;1
"Caecibacterium sporoformans";37;0;2
"Caenibacillus caldisaponilyticus";52;0;3
"Caenimonas koreensis";28;0;1
"Caenimonas terrae";28;0;1
"Caenispirillum bisanense";31;0;1
"Caenispirillum salinarum";32;0;1
"Caldalkalibacillus thermarum";55;0;3
"Caldalkalibacillus uzonensis";50;0;2
"Caldanaerobacter subterraneus";67.5;2.5;3
"Caldanaerobacter subterraneus subsp. pacificus";70;0;3
"Caldanaerobacter subterraneus subsp. tengcongensis";75;0;3
"Caldanaerobacter subterraneus subsp. uzonensis";60;0;3
"Caldanaerobacter subterraneus subsp. yonseiensis";75;0;3
"Caldanaerobacter uzonensis";70;0;3
"Caldanaerobius fijiensis";60;0;3
"Caldanaerobius polysaccharolyticus";65;0;3
"Caldanaerobius zeae";65;0;3
"Caldanaerovirga acetigignens";62;0;3
"Calderihabitans maritimus";65;0;3
"Caldibacillus debilis";55;1.66666666666667;3
"Caldicellulosiruptor acetigenus";70;0;3
"Caldicellulosiruptor bescii";75;0;3
"Caldicellulosiruptor changbaiensis";75;0;3
"Caldicellulosiruptor hydrothermalis";65;0;3
"Caldicellulosiruptor kristjanssonii";70;0;3
"Caldicellulosiruptor kronotskyensis";70;0;3
"Caldicellulosiruptor lactoaceticus";70;0;3
"Caldicellulosiruptor obsidiansis";78;0;3
"Caldicellulosiruptor owensensis";70;0;3
"Caldicellulosiruptor saccharolyticus";65;0;3
"Caldicellulosiruptor sp.";65;0;3
"Caldicoprobacter algeriensis";70;0;3
"Caldicoprobacter faecalis";70;0;3
"Caldicoprobacter guelmensis";65;0;3
"Caldicoprobacter oshimai";70;0;3
"Caldilinea aerophila";55;0;3
"Caldilinea tarbellica";55;0;3
"Caldimicrobium rimae";70;0;3
"Caldimicrobium thiodismutans";58;0;3
"Caldimonas hydrothermale";50;0;2
"Caldimonas manganoxidans";45;0;2
"Caldinitratiruptor microaerophilus";65;0;3
"Caldisalinibacter kiritimatiensis";55;0;3
"Caldisericum exile";65;0;3
"Caldisphaera lagunensis";75;0;3
"Calditerricola satsumensis";78;0;3
"Calditerricola yamamurae";72;0;3
"Calditerrivibrio nitroreducens";55;0;3
"Caldithrix abyssi";60;0;3
"Caldithrix palaeochoryensis";55;0;3
"Caldivirga maquilingensis";83;0;3
"Caldovatus sediminis";44;0;2
"Calidifontibacter indicus";30;0;1
"Calidifontibacter terrae";26;0;1
"Calidithermus chliarophilus";50;0;2
"Calidithermus roseus";50;0;2
"Calidithermus terrae";50;0;2
"Calidithermus timidus";50;0;2
"Caloramator australicus";60;0;3
"Caloramator boliviensis";60;0;3
"Caloramator coolhaasii";55;0;3
"Caloramator fervidus";65;0;3
"Caloramator mitchellensis";50;0;2
"Caloramator proteoclasticus";55;0;3
"Caloramator quimbayensis";55;0;3
"Caloramator sp.";60;0;3
"Caloramator uzoniensis";60;0;3
"Caloramator viterbiensis";55;0;3
"Caloranaerobacter azorensis";65;0;3
"Caloranaerobacter ferrireducens";60;0;3
"Caloribacterium cisternae";50;0;2
"Calorithrix insularis";55;0;3
"Calothrix desertica";18;0;1
"Calothrix sp.";23;2;1
"Camelimonas abortus";28;0;1
"Camelimonas fluminis";28;0;1
"Camelimonas lactis";28;0;1
"Camelliibacillus cellulosilyticus";25;0;1
"Caminibacter hydrogeniphilus";60;0;3
"Caminibacter mediatlanticus";55;0;3
"Caminibacter profundus";55;0;3
"Caminicella sporogenes";60;0;3
"Campylobacter avium";37;0;2
"Campylobacter blaseri";37;0;2
"Campylobacter canadensis";37;0;2
"Campylobacter coli";37;0.436619718309859;2
"Campylobacter concisus";37;0;2
"Campylobacter corcagiensis";37;0;2
"Campylobacter cuniculorum";37;0;2
"Campylobacter curvus";37;0;2
"Campylobacter fetus";37;0.0681818181818182;2
"Campylobacter fetus subsp. testudinum";37;0;2
"Campylobacter fetus subsp. venerealis";37;0;2
"Campylobacter geochelonis";37;0;2
"Campylobacter gracilis";37;0;2
"Campylobacter helveticus";37;0.833333333333333;2
"Campylobacter hepaticus";40;0;2
"Campylobacter hominis";37;0;2
"Campylobacter hyointestinalis";37;2.83333333333333;2
"Campylobacter hyointestinalis subsp. lawsonii";37;0;2
"Campylobacter iguaniorum";37;0;2
"Campylobacter insulaenigrae";35;0;2
"Campylobacter jejuni";37;0.350877192982456;2
"Campylobacter jejuni subsp. doylei";37;0;2
"Campylobacter lanienae";37;0;2
"Campylobacter lari";37;0.941176470588235;2
"Campylobacter lari subsp. concheus";37;0;2
"Campylobacter lawrenci";37;0;2
"Campylobacter mucosalis";37;1.42857142857143;2
"Campylobacter oricanis";37;0;2
"Campylobacter ornithocola";37;0;2
"Campylobacter peloridis";37;0;2
"Campylobacter pinnipediorum subsp. caledonicus";37;0;2
"Campylobacter rectus";37;0;2
"Campylobacter showae";37;0;2
"Campylobacter sp.";20;0;1
"Campylobacter sputorum";37;0;2
"Campylobacter sputorum subsp. bubulus";37;0;2
"Campylobacter subantarcticus";40;0;2
"Campylobacter troglodytis";37;0;2
"Campylobacter upsaliensis";37;0;2
"Campylobacter ureolyticus";37;0;2
"Campylobacter volucris";37;0;2
"Campylobacter vulpis";37;0;2
"Candidatus Amoebophilus asiaticus";25;0;1
"Candidatus Marispirochaeta associata";30;0;1
"Candidatus Nitrososphaera gargensis";45;0;2
"Candidatus Protochlamydia amoebophila";25;0;1
"Candidatus Rhabdochlamydia porcellionis";25;0;1
"Candidatus Rhizospheria sp.";28;0;1
"Candidimonas bauzanensis";28;0;1
"Candidimonas humi";28;0;1
"Candidimonas nitroreducens";28;0;1
"Canibacter oris";37;0;2
"Capnocytophaga canimorsus";37;0;2
"Capnocytophaga canis";37;0;2
"Capnocytophaga cynodegmi";37;0;2
"Capnocytophaga genospecies AHN8471";37;0;2
"Capnocytophaga gingivalis";37;0;2
"Capnocytophaga granulosa";37;0;2
"Capnocytophaga haemolytica";37;0;2
"Capnocytophaga leadbetteri";37;0;2
"Capnocytophaga ochracea";37;0;2
"Capnocytophaga sp.";37;0;2
"Capnocytophaga sputigena";37;0;2
"Capsulimonas corticalis";28;0;1
"Carbophilus carboxidus";30;0;1
"Carboxydocella ferrireducans";60;0;3
"Carboxydocella manganica";60;0;3
"Carboxydocella sporoproducens";60;0;3
"Carboxydocella thermautotrophica";55;0;3
"Carboxydothermus ferrireducens";65;0;3
"Carboxydothermus hydrogenoformans";65;0;3
"Carboxydothermus islandicus";60;0;3
"Carboxydothermus pertinax";65;0;3
"Carboxydothermus siderophilus";65;0;3
"Carboxylicivirga flava";28;0;1
"Carboxylicivirga sediminis";28;0;1
"Cardiobacterium hominis";37;0;2
"Cardiobacterium valvarum";37;0;2
"Carnimonas nigrificans";30;0;1
"Carnobacterium alterfunditum";20;0;1
"Carnobacterium antarcticum";30;0;1
"Carnobacterium divergens";30;2.33333333333333;1
"Carnobacterium funditum";20;0;1
"Carnobacterium gallinarum";26;4;1
"Carnobacterium iners";10;0;1
"Carnobacterium inhibens";29;1;1
"Carnobacterium inhibens subsp. gilichinskyi";30;0;1
"Carnobacterium jeotgali";30;0;1
"Carnobacterium maltaromaticum";30;2.29411764705882;1
"Carnobacterium mobile";30;1.75;1
"Carnobacterium pleistocenium";23;0;1
"Carnobacterium sp.";37;0;2
"Carnobacterium viridans";30;0;1
"Caryophanon latum";30;1.4;1
"Caryophanon tenue";30;0;1
"Castellaniella caeni";28;0;1
"Castellaniella daejeonensis";28;0;1
"Castellaniella defragrans";30;0;1
"Castellaniella denitrificans";30;0;1
"Castellaniella fermenti";28;0;1
"Castellaniella ginsengisoli";28;0;1
"Castellaniella hirudinis";28;0;1
"Catabacter hongkongensis";37;0;2
"Catabacter honkongensis";37;0;2
"Catellatospora aurea";28;0;1
"Catellatospora bangladeshensis";28;0;1
"Catellatospora chokoriensis";28;0;1
"Catellatospora citrea";28;0;1
"Catellatospora coxensis";28;0;1
"Catellatospora methionotrophica";28;0;1
"Catellatospora paridis";28;0;1
"Catellatospora tagetis";28;0;1
"Catellatospora yuxiensis";28;0;1
"Catellicoccus marimammalium";37;0;2
"Catelliglobosispora koreensis";28;0;1
"Catenibacillus scindens";37;0;2
"Catenibacterium mitsuokai";37;0;2
"Catenibacterium sp.";37;0;2
"Catenisphaera adipataccumulans";37;0;2
"Catenococcus thiocycli";25;0;1
"Catenovulum agarivorans";28;0;1
"Catenovulum maritimum";28;0;1
"Catenovulum sediminis";26;0;1
"Catenulispora acidiphila";28;0;1
"Catenulispora fulva";28;0;1
"Catenulispora graminis";28;0;1
"Catenulispora rubra";28;0;1
"Catenulispora subtropica";28;0;1
"Catenulispora yoronensis";28;0;1
"Catenuloplanes atrovinosus";28;0;1
"Catenuloplanes castaneus";28;0;1
"Catenuloplanes crispus";28;0;1
"Catenuloplanes indicus";28;0;1
"Catenuloplanes japonicus";28;0;1
"Catenuloplanes nepalensis";28;0;1
"Catenuloplanes niger";28;0;1
"Caulobacter daechungensis";18;0;1
"Caulobacter flavus";28;0;1
"Caulobacter fusiformis";30;0;1
"Caulobacter ginsengisoli";28;0;1
"Caulobacter henricii";22;1.5;1
"Caulobacter mirabilis";32.5;4.5;2
"Caulobacter rhizosphaerae";20;0;1
"Caulobacter segnis";29;1;1
"Caulobacter sp.";28;2;1
"Caulobacter vibrioides";30;0.5;1
"Cavicella subterranea";28;0;1
"Caviibacter abscessus";36.5;0.5;2
"Caviibacterium pharyngocola";37;0;2
"Cecembia calidifontis";45;0;2
"Cecembia lonarensis";25;0;1
"Cecembia rubra";45;0;2
"Cedecea davisae";30;0;1
"Cedecea lapagei";30;0;1
"Cedecea neteri";37;0;2
"Celeribacter baekdonensis";30;0;1
"Celeribacter halophilus";28;0;1
"Celeribacter indicus";25;0;1
"Celeribacter manganoxidans";28;0;1
"Celeribacter marinus";30;0;1
"Celeribacter neptunius";25;0;1
"Celeribacter persicus";28;0;1
"Celerinatantimonas diazotrophica";28;0;1
"Celerinatantimonas yamalensis";18;0;1
"Cellulomonas aerilata";28;0;1
"Cellulomonas biazotea";28;0;1
"Cellulomonas bibula";30;0;1
"Cellulomonas bogoriensis";28;0;1
"Cellulomonas carbonis";28;0;1
"Cellulomonas cellasea";28;0;1
"Cellulomonas chitinilytica";28;0;1
"Cellulomonas composti";28;0;1
"Cellulomonas denverensis";36;2.66666666666667;2
"Cellulomonas fimi";29;1;1
"Cellulomonas flavigena";28;0;1
"Cellulomonas gelida";29;1;1
"Cellulomonas hominis";32.5;4.5;2
"Cellulomonas humilata";30;0;1
"Cellulomonas iranensis";28;0;1
"Cellulomonas marina";28;0;1
"Cellulomonas massiliensis";28;0;1
"Cellulomonas oligotrophica";28;0;1
"Cellulomonas pakistanensis";28;0;1
"Cellulomonas persica";28;0;1
"Cellulomonas phragmiteti";28;0;1
"Cellulomonas soli";25;0;1
"Cellulomonas sp.";28;1.125;1
"Cellulomonas terrae";28;0;1
"Cellulomonas uda";29;1;1
"Cellulomonas xylanilytica";28;0;1
"Cellulophaga algicola";15;0;1
"Cellulophaga baltica";28;0;1
"Cellulophaga fucicola";28;0;1
"Cellulophaga geojensis";22;0;1
"Cellulophaga lytica";25;0;1
"Cellulophaga pacifica";19;0;1
"Cellulophaga tyrosinoxydans";28;0;1
"Cellulosibacter alkalithermophilus";58;0;3
"Cellulosilyticum lentocellum";30;0;1
"Cellulosilyticum ruminicola";35;0;2
"Cellulosimicrobium cellulans";30;2.10526315789474;1
"Cellulosimicrobium funkei";30;1;1
"Cellulosimicrobium sp.";28;0;1
"Cellulosimicrobium terreum";28;0;1
"Cellvibrio fibrivorans";28;0;1
"Cellvibrio fontiphilus";28;0;1
"Cellvibrio fulvus";20;0;1
"Cellvibrio gandavensis";28;0;1
"Cellvibrio japonicus";32;0;1
"Cellvibrio ostraviensis";28;0;1
"Cellvibrio vulgaris";20;0;1
"Centipeda periodontii";37;0;2
"Cephaloticoccus capnophilus";30;0;1
"Cephaloticoccus primus";30;0;1
"Cerasibacillus quisquiliarum";37;0;2
"Cerasicoccus arenae";20;0;1
"Cerasicoccus frondis";32;0;1
"Cerasicoccus maritimus";23;0;1
"Cereibacter changlensis";28;0;1
"Cesiribacter andamanensis";35;0;2
"Cesiribacter roseus";20;0;1
"Cetia pacifica";55;0;3
"Cetobacterium somerae";37;0;2
"Changchengzhania lutea";20;0;1
"Chania multitudinisentens";28;0;1
"Chelativorans composti";40;0;2
"Chelativorans intermedius";30;0;1
"Chelativorans multitrophicus";37;3.125;2
"Chelativorans oligotrophicus";30;0;1
"Chelatococcus asaccharovorans";30;0;1
"Chelatococcus caeni";28;0;1
"Chelatococcus composti";38;0;2
"Chelatococcus daeguensis";37;0;2
"Chelatococcus reniformis";22;0;1
"Chelatococcus sambhunathii";37;0;2
"Chelatococcus sp.";28;0;1
"Chelatococcus thermostellatus";50;0;2
"Chelonobacter oris";37;0;2
"Chenggangzhangella methanolivorans";22;0;1
"Chengkuizengella sediminis";22;0;1
"Chiayiivirga flava";28;0;1
"Chishuiella changwenlii";28;0;1
"Chitinibacter alvei";28;0;1
"Chitinibacter fontanus";26;0;1
"Chitinibacter tainanensis";30;0;1
"Chitinilyticum aquatile";28;0;1
"Chitinilyticum litopenaei";35;0;2
"Chitinimonas koreensis";28;0;1
"Chitinimonas lacunae";28;0;1
"Chitinimonas taiwanensis";28;0;1
"Chitinimonas viridis";28;0;1
"Chitiniphilus shinanonensis";28;0;1
"Chitinispirillum alkaliphilum";30;0;1
"Chitinivibrio alkaliphilus";33.5;3.5;2
"Chitinivorax tropicus";37;0;2
"Chitinophaga arvensicola";30;0;1
"Chitinophaga costaii";30;0;1
"Chitinophaga cymbidii";30;0;1
"Chitinophaga dinghuensis";25;0;1
"Chitinophaga eiseniae";30;0;1
"Chitinophaga filiformis";30;0;1
"Chitinophaga ginsengisegetis";30;0;1
"Chitinophaga ginsengisoli";30;0;1
"Chitinophaga humicola";28;0;1
"Chitinophaga japonensis";30;0;1
"Chitinophaga jiangningensis";28;0;1
"Chitinophaga niabensis";28;0;1
"Chitinophaga niastensis";28;0;1
"Chitinophaga oryziterrae";28;0;1
"Chitinophaga pinensis";22;0;1
"Chitinophaga rhizosphaerae";24;0;1
"Chitinophaga rupis";30;0;1
"Chitinophaga sancti";25;1.66666666666667;1
"Chitinophaga sedimenti";25;0;1
"Chitinophaga skermanii";28;0;1
"Chitinophaga sp.";30;0;1
"Chitinophaga terrae";28;0;1
"Chlamydia abortus";37;0;2
"Chlamydia avium";37;0;2
"Chlamydia felis";37;0;2
"Chlamydia muridarum";37;0;2
"Chlamydia pecorum";37;0;2
"Chlamydia pneumoniae";37;0;2
"Chlamydia psittaci";37;0;2
"Chlamydia trachomatis";37;0;2
"Chlamydophila caviae";37;0;2
"Chlorobaculum limnaeum";25;0;1
"Chlorobaculum parvum";25;0;1
"Chlorobaculum sp.";25;0;1
"Chlorobaculum tepidum";47;0;2
"Chlorobaculum thiosulfatiphilum";25;0;1
"Chlorobium ferrooxidans";25;0;1
"Chlorobium limicola";25;0;1
"Chlorobium luteolum";25;0;1
"Chlorobium phaeovibrioides";25;0;1
"Chloroflexus aggregans";52.5;2.5;3
"Chloroflexus aurantiacus";49;0;2
"Chloroflexus islandicus";52;0;3
"Chondromyces apiculatus";30;0.666666666666667;1
